time,seconds_elapsed,magneticBearing
1779999140676692500,21.8536923828125,340.4512241682763
1779999140696193800,21.87319384765625,340.410895688639
1779999140715968800,21.89296875,340.39077887755593
1779999140735520300,21.912520263671876,340.37068906932546
1779999140755246800,21.932246826171873,340.4018985616203
1779999140775105800,21.952105712890624,340.4130072659282
1779999140795310000,21.97231005859375,340.4331185759446
1779999140815672300,21.99267236328125,340.39077887755593
1779999140835401500,22.0124013671875,340.3929229168079
1779999140855496700,22.03249658203125,340.3617551680769
1779999140875487500,22.052487548828125,340.3305995147015
1779999140895270000,22.072269775390627,340.26832612257897
1779999140915571700,22.09257177734375,340.2994559680559
1779999140935343000,22.112343017578127,340.30830646155806
1779999141023195400,22.2001953125,340.35063005677534
1779999141119727600,22.2967275390625,340.339491698829
1779999141213586700,22.390586669921873,340.4331185759446
1779999141307420200,22.484420166015624,340.54708068761283
1779999141354311700,22.531311767578124,340.56733264355466
1779999141401172700,22.5781728515625,340.5157958186185
1779999141447989000,22.624989013671875,340.4936382056455
1779999141494742000,22.671741943359375,340.4825417918166
1779999141541409300,22.7184091796875,340.502776861331
1779999141587963100,22.764963134765626,340.57656586123005
1779999141634371300,22.811371337890623,340.57656586123005
1779999141680595500,22.857595458984374,340.57656586123005
1779999141726592000,22.903592041015624,340.5341321665509
1779999141772310800,22.949310791015623,340.5138715554588
1779999141817696300,22.9946962890625,340.4512241682764
1779999141862686200,23.039686279296873,340.41991869648564
1779999141907212300,23.08421240234375,340.39976661565606
1779999141951200300,23.1282001953125,340.43104500523384
1779999141994570000,23.171570068359376,340.43104500523384
1779999142037236500,23.214236572265627,340.39976661565606
1779999142079110000,23.25610986328125,340.3886253880538
1779999142120097000,23.297096923828125,340.39976661565606
1779999142160101000,23.33710107421875,340.39976661565606
1779999142199024000,23.376024169921877,340.39976661565606
1779999142236770800,23.413770751953123,340.3461763966532
1779999142273237000,23.450237060546876,340.34617639665316
1779999142308331300,23.485331298828125,340.3148925553001
1779999142341961500,23.51896142578125,340.3148925553001
1779999142374042600,23.551042724609374,340.26357560762585
1779999142404503600,23.581503662109377,340.29482014790966
1779999142433264000,23.61026416015625,340.3148925553001
1779999142460277200,23.63727734375,340.3238019989911
1779999142485495000,23.6624951171875,340.3036971341728
1779999142508869600,23.68586962890625,340.3036971341728
1779999142530394600,23.70739453125,340.28126842560465
1779999142550069200,23.7270693359375,340.3238019989911
1779999142567879400,23.74487939453125,340.3036971341728
1779999142583865000,23.760864990234374,340.3036971341728
1779999142598074000,23.77507421875,340.3036971341728
1779999142610541000,23.787541015625,340.3148925553001
1779999142621351000,23.798350830078125,340.3148925553001
1779999142638284800,23.815284912109377,340.36850197188505
1779999142649587000,23.8265869140625,340.4400995147276
1779999142663570200,23.840570068359376,340.1673579495366
1779999142674532900,23.851532958984375,340.15607852437296
1779999142687532500,23.864532470703125,340.1760794704412
1779999142702532900,23.879532958984374,340.28126842560465
1779999142719487000,23.896487060546875,340.29248833724563
1779999142738306000,23.91530615234375,340.3125970140603
1779999142748374300,23.925374267578125,340.3238019989911
1779999142758881500,23.935881591796875,340.36410206066495
1779999142769822500,23.946822509765624,340.42687498583655
1779999142781179000,23.958178955078125,340.42687498583655
1779999142792911400,23.969911376953124,340.39548239942485
1779999142805659600,23.98265966796875,340.3752893740188
1779999142823870700,24.00087060546875,340.3752893740188
1779999142848365300,24.025365234375,340.34393627134494
1779999142872660500,24.049660400390625,340.3864644485749
1779999142895224600,24.072224609375,340.4066547167291
1779999142916541700,24.093541748046874,340.4066547167291
1779999142938170000,24.115170166015623,340.3752893740188
1779999142959798500,24.136798583984376,340.35512631108503
1779999142981426700,24.1584267578125,340.3349958792084
1779999143003054800,24.180054931640626,340.3238019989911
1779999143024682500,24.2016826171875,340.3125970140603
1779999143046309600,24.2233095703125,340.3349958792084
1779999143067935500,24.244935546875,340.3036971341728
1779999143089559600,24.2665595703125,340.29248833724563
1779999143111181000,24.28818115234375,340.29248833724563
1779999143132799000,24.309799072265626,340.28126842560465
1779999143154411500,24.33141162109375,340.30137976716793
1779999143176017400,24.353017333984376,340.3327339812057
1779999143197614800,24.37461474609375,340.3215182799221
1779999143219201500,24.396201416015625,340.30137976716793
1779999143240774400,24.4177744140625,340.30137976716793
1779999143262330600,24.43933056640625,340.30137976716793
1779999143283867000,24.460866943359374,340.29014909603774
1779999143305379800,24.4823798828125,340.3215182799221
1779999143326866200,24.5038662109375,340.3752893740188
1779999143348321500,24.525321533203126,340.39548239942485
1779999143369738500,24.546738525390627,340.4066547167291
1779999143391113500,24.568113525390626,340.4066547167291
1779999143412441300,24.58944140625,340.34393627134494
1779999143433716700,24.610716796875,340.3327339812057
1779999143454936600,24.6319365234375,340.3327339812057
1779999143476092700,24.6530927734375,340.3327339812057
1779999143497176800,24.6741767578125,340.3327339812057
1779999143518188500,24.6951884765625,340.3125970140603
1779999143539116000,24.716115966796874,340.30137976716793
1779999143559958500,24.73695849609375,340.3125970140603
1779999143580708000,24.7577080078125,340.28126842560465
1779999143601362400,24.778362548828124,340.2387050078027
1779999143621922000,24.798922119140624,340.23870500780276
1779999143642386000,24.819385986328125,340.17607947044127
1779999143662732000,24.83973193359375,340.1673579495366
1779999143682970400,24.859970458984375,340.1786262203489
1779999143703100700,24.8801005859375,340.2098743625196
1779999143723122200,24.9001220703125,340.22111437963014
1779999143743035600,24.92003564453125,340.2323432881771
1779999143762852000,24.93985205078125,340.27477631900365
1779999143782555100,24.95955517578125,340.3484067345863
1779999143802172400,24.97917236328125,340.3595545390133
1779999143821678000,24.998677978515627,340.3595545390133
1779999143841090800,25.0180908203125,340.3283423412519
1779999143860427800,25.037427734375,340.32607689760914
1779999143879671000,25.056671142578125,340.34617639665316
1779999143898839000,25.075839111328126,340.39762843852657
1779999143917938000,25.09493798828125,340.42896382252667
1779999143936980500,25.11398046875,340.42896382252667
1779999143955973000,25.13297314453125,340.3864644485749
1779999143974917000,25.151917236328124,340.3752893740188
1779999143993820200,25.170820068359376,340.3752893740188
1779999144012670500,25.18967041015625,340.4066547167291
1779999144031491300,25.2084912109375,340.4178148068754
1779999144050287400,25.227287353515624,340.4066547167291
1779999144069065500,25.2460654296875,340.35512631108503
1779999144087830300,25.264830322265624,340.3238019989911
1779999144106587000,25.2835869140625,340.3349958792084
1779999144125340400,25.30234033203125,340.3461763966532
1779999144144095000,25.321094970703125,340.32607689760914
1779999144162854100,25.339854248046876,340.36850197188505
1779999144181639000,25.358638916015625,340.36850197188505
1779999144200418300,25.377418212890625,340.36850197188505
1779999144219212500,25.396212646484376,340.33724790491254
1779999144238044400,25.41504443359375,340.36850197188505
1779999144256874500,25.43387451171875,340.3886253880538
1779999144275759600,25.452759521484374,340.3886253880538
1779999144294644000,25.47164404296875,340.40877909188015
1779999144313541400,25.490541259765624,340.39762843852657
1779999144332498400,25.50949853515625,340.42896382252667
1779999144351447600,25.528447509765623,340.39762843852657
